car_id,model,car_type,fuel_type,target_class,min_rating,mean_rating,max_speed,driver_rating_mean,driver_accident_mean,avg_destroy_degree,total_work_duration,speed_avg_mean,speed_avg_std,year,price,power,box
g-1495042h,Smart Coupe,economy,petrol,another_bug,0.1,4.93051724137931,185.0,8.125287356321838,18.232,3.1205882352941177,911,45.56896551724138,10.076778207307456,,,,
a-1279143n,Kia Sportage,standart,petrol,engine_check,0.1,4.737011494252874,156.0,8.130459770114943,16.976923076923075,2.929411764705882,847,43.310344827586206,9.287085127714937,2018.0,1544900.0,150.0,Механическая
n84700288Y,VW Tiguan,economy,petrol,another_bug,0.1,4.525517241379311,198.0,8.09655172413793,15.235294117647058,3.573529411764706,775,45.13793103448276,10.118000229423556,,,,
P94483357J,Hyundai Solaris,economy,petrol,engine_check,0.1,4.636379310344828,157.8097413241977,8.2,20.252100840336134,2.594117647058824,906,45.08620689655172,10.368278349553744,2020.0,780000.0,100.0,Механическая
e-1100534R,Nissan Qashqai,standart,petrol,electro_bug,0.0,4.280977011494253,187.84356996946497,7.996551724137931,7.459770114942529,5.017647058823529,1010,51.241379310344826,15.545172302085776,2017.0,1413000.0,115.0,Механическая
p-1097843f,Skoda Rapid,economy,petrol,engine_fuel,0.1,3.798333333333333,177.2162866545827,7.954597701149424,15.50413223140496,3.952941176470589,944,49.672413793103445,14.834019561010964,2019.0,847000.0,90.0,Механическая
k28316812g,Kia Rio X,economy,petrol,engine_overheat,0.1,4.063850574712644,188.0803971727431,7.879310344827586,9.202312138728324,4.029411764705882,931,50.33908045977012,14.841161760002224,2020.0,944900.0,100.0,Механическая
T77801635B,Skoda Rapid,economy,petrol,engine_fuel,0.1,4.239827586206896,178.58244863593,8.021264367816093,17.654545454545456,3.682352941176471,937,48.47701149425287,14.774100140037092,2019.0,847000.0,90.0,Механическая
z-3757964J,Smart ForTwo,economy,petrol,gear_stick,0.1,4.486781609195402,110.7960089399878,7.822413793103448,8.931034482758621,2.914705882352941,872,45.32183908045977,9.634948731605183,2014.0,890000.0,71.0,Механическая
n83325059s,Smart ForTwo,economy,petrol,electro_bug,0.0,4.316149425287357,200.0,7.9977011494252865,7.390804597701149,3.738235294117647,872,51.11494252873563,14.6724745538798,2014.0,890000.0,71.0,Механическая
n-5592412g,VW Polo VI,economy,petrol,wheel_shake,0.1,4.416896551724138,119.0,8.080459770114942,17.008849557522122,3.8058823529411767,834,44.66666666666666,9.757957081116784,,,,
X20156241e,Mercedes-Benz GLC,business,petrol,electro_bug,0.0,4.594022988505747,197.55265058279608,8.48448275862069,9.57471264367816,2.588235294117647,818,49.91954022988506,16.197636586899414,2019.0,4690000.0,197.0,Классический автомат
v-3839326y,Renault Kaptur,standart,petrol,break_bug,0.71,5.465977011494253,118.68357514584144,7.944827586206897,7.005747126436781,3.847058823529412,1002,44.64367816091954,10.446092846471004,2020.0,1140000.0,114.0,Механическая
d21849459k,BMW 320i,business,petrol,engine_ignition,0.1,4.21948275862069,189.7380400893512,8.11551724137931,8.068965517241379,2.926470588235294,980,50.14942528735632,14.390932224968411,,,,
V11493739H,Kia Rio X,economy,petrol,gear_stick,0.1,4.431609195402299,121.66703256017648,7.851724137931034,9.982758620689657,3.820588235294118,816,44.16091954022989,10.110228968000492,2020.0,944900.0,100.0,Механическая
e-1713473l,Smart ForFour,economy,petrol,gear_stick,0.1,4.344827586206897,93.6757671378427,7.897701149425288,9.329479768786127,3.958823529411765,858,45.06896551724138,9.704052074743018,2014.0,890000.0,71.0,Механическая
o-1428006H,Renault Sandero,standart,petrol,electro_bug,0.0,4.319999999999999,172.7581507891147,7.935632183908046,7.505747126436781,3.920588235294118,865,49.189655172413794,13.711043896651264,2018.0,697000.0,82.0,Механическая
P-1019884q,Nissan Qashqai,standart,petrol,engine_overheat,0.1,4.204540229885057,181.69045536234933,7.787356321839081,9.333333333333334,3.655882352941176,1008,51.45402298850575,16.203748261141648,2017.0,1413000.0,115.0,Механическая
a-1405894q,Kia Rio X,economy,petrol,engine_ignition,0.1,4.395114942528736,199.90994512953068,8.00919540229885,7.367816091954023,2.7088235294117644,917,47.33908045977012,12.66212646234439,2020.0,944900.0,100.0,Механическая
d-7666372x,Kia Rio X,economy,petrol,another_bug,0.1,4.588390804597701,200.0,8.027011494252873,16.3828125,3.414705882352941,687,43.47126436781609,9.904560846386046,2020.0,944900.0,100.0,Механическая
Z-1984492i,Kia Rio,economy,petrol,break_bug,0.1,5.291609195402299,105.8206744408748,8.071264367816093,8.45086705202312,3.752941176470588,795,45.1551724137931,10.20336857694176,2020.0,944900.0,100.0,Механическая
r10507876y,Audi A3,premium,petrol,break_bug,0.1,5.370689655172414,116.35650753301306,8.035057471264368,7.241379310344827,3.95,843,44.37356321839081,9.697362251093248,2016.0,1645000.0,150.0,Робот с одним сцеплением
N12915117c,Smart ForFour,economy,petrol,engine_overheat,0.1,4.077758620689656,191.0,7.832758620689655,8.649425287356323,3.9735294117647055,940,49.51724137931034,13.981707346490348,2014.0,890000.0,71.0,Механическая
s48916749r,Renault Kaptur,standart,petrol,engine_check,0.1,4.735402298850575,146.0,8.05,15.697478991596638,3.1676470588235297,892,45.12643678160919,9.112406073892773,2020.0,1140000.0,114.0,Механическая
x-8009442a,Smart ForTwo,economy,petrol,engine_fuel,0.1,4.069310344827586,169.68915833259794,8.035632183908046,18.77777777777778,3.461764705882353,832,51.91954022988506,15.830546597251038,2014.0,890000.0,71.0,Механическая
V-9605877z,Mercedes-Benz E200,business,petrol,break_bug,0.1,5.38316091954023,121.0,8.210919540229884,7.7988505747126435,3.179411764705882,862,44.49425287356322,9.908685468036184,,,,
J12356869N,Kia Rio X-line,economy,petrol,electro_bug,0.0,4.558103448275862,200.0,7.912068965517242,7.132183908045977,3.6705882352941175,847,48.172413793103445,12.759860198693922,2020.0,944900.0,100.0,Механическая
A14283545z,VW Tiguan,economy,petrol,electro_bug,0.0,4.0135632183908045,198.0,8.010919540229885,7.137931034482759,4.608823529411764,857,50.63793103448276,15.810691790221885,,,,
q11931054T,Kia Sportage,standart,petrol,another_bug,0.1,4.561781609195402,200.0,8.091379310344829,16.243478260869566,3.747058823529412,775,44.39655172413793,9.780137335771812,2018.0,1544900.0,150.0,Механическая
a18429533v,Kia Rio X-line,economy,petrol,another_bug,0.1,4.6945977011494255,193.0,8.082758620689656,14.716666666666669,4.079411764705882,939,43.76436781609196,9.772362551054234,2020.0,944900.0,100.0,Механическая
Z13225783s,Hyundai Solaris,economy,petrol,engine_check,0.1,4.54051724137931,164.3116244889743,8.151149425287356,17.365853658536587,2.7411764705882358,904,45.94827586206897,10.33108964219828,2020.0,780000.0,100.0,Механическая
r-5143581F,Kia Rio X,economy,petrol,engine_overheat,0.1,4.134827586206897,193.5753736790148,7.867241379310346,9.341040462427744,4.014705882352941,894,50.02873563218391,14.7214711507716,2020.0,944900.0,100.0,Механическая
I38773245A,Kia Sportage,standart,petrol,engine_check,0.1,4.622126436781609,160.64474920284172,8.18735632183908,17.348214285714285,2.570588235294118,904,43.63793103448276,8.839019397123796,2018.0,1544900.0,150.0,Механическая
Z34825463y,Smart ForFour,economy,petrol,gear_stick,0.1,4.481379310344828,105.00596266330692,7.860344827586207,9.348837209302326,4.005882352941176,1007,44.75862068965517,11.279389887613371,2014.0,890000.0,71.0,Механическая
Z22393693I,Smart Coupe,economy,petrol,engine_fuel,0.1,4.073390804597701,161.3565817862709,8.116666666666667,14.601626016260164,3.761764705882353,893,48.241379310344826,13.354625547728094,,,,
Z-2191916Z,Renault Sandero,standart,petrol,electro_bug,0.0,4.449597701149425,171.27217160252155,7.909195402298851,6.781609195402299,4.029411764705882,937,48.98275862068966,13.669287179630206,2018.0,697000.0,82.0,Механическая
v-9686944h,Kia Rio X,economy,petrol,another_bug,0.1,4.928390804597701,190.2428510091729,8.106896551724137,15.887096774193548,4.282352941176471,897,44.33908045977012,10.58327676697708,2020.0,944900.0,100.0,Механическая
Y74309277t,VW Polo VI,economy,petrol,engine_check,0.1,4.426206896551724,151.79500802723584,8.055172413793104,17.536,3.044117647058824,891,44.2183908045977,10.622176918232304,,,,
O-2071605g,Kia Rio X,economy,petrol,engine_check,0.1,4.610747126436782,152.0,8.196551724137931,15.366666666666667,3.388235294117647,977,45.56896551724138,10.606103710499877,2020.0,944900.0,100.0,Механическая
N-5150907H,VW Tiguan,economy,petrol,engine_fuel,0.1,4.152528735632184,167.37925599138677,8.026436781609195,15.408695652173911,4.014705882352941,881,49.42528735632184,14.55039652154848,,,,
L-2259780s,Skoda Rapid,economy,petrol,gear_stick,0.91,4.391264367816092,106.42157350747254,7.847701149425287,9.057803468208093,4.114705882352942,877,46.58045977011494,11.759726895893555,2019.0,847000.0,90.0,Механическая
O25177740V,Kia Rio X-line,economy,petrol,another_bug,0.1,4.550517241379311,174.0,8.086206896551724,16.12,3.979411764705883,904,45.30459770114943,10.480054362101171,2020.0,944900.0,100.0,Механическая
h64057348f,Smart ForTwo,economy,petrol,gear_stick,0.1,4.499827586206897,104.19816550008284,7.795977011494253,8.861271676300579,3.323529411764706,803,46.32183908045977,11.444759764975473,2014.0,890000.0,71.0,Механическая
i-3471993K,Smart Coupe,economy,petrol,wheel_shake,0.17,4.743793103448276,140.44699308194205,8.123563218390805,17.223140495867767,3.458823529411765,753,45.30459770114943,9.858201691417417,,,,
o30401798v,Kia Rio,economy,petrol,gear_stick,0.1,4.514540229885057,101.16525674481844,7.826436781609195,8.78735632183908,4.552941176470589,882,43.91954022988506,9.847059818576636,2020.0,944900.0,100.0,Механическая
s11758995J,Kia Rio X-line,economy,petrol,another_bug,0.1,4.793850574712644,178.0,8.097701149425287,17.205128205128204,4.538235294117648,1095,43.41379310344828,10.415697051411058,2020.0,944900.0,100.0,Механическая
m13716525T,VW Tiguan,economy,petrol,break_bug,0.1,5.356954022988506,113.4657507238752,7.991954022988505,7.218390804597701,3.894117647058824,981,44.72988505747127,10.187917755596793,,,,
I22962781q,Renault Sandero,standart,petrol,engine_overheat,0.1,3.987701149425288,190.9792636162618,7.815517241379311,9.557471264367816,4.091176470588235,684,48.810344827586206,14.12142662955188,2018.0,697000.0,82.0,Механическая
i-2002618e,Skoda Rapid,economy,petrol,gear_stick,0.1,4.639367816091954,121.28624365219432,7.853448275862069,8.96551724137931,3.647058823529412,936,45.80459770114943,11.837863305541598,2019.0,847000.0,90.0,Механическая
S13436513x,Mercedes-Benz E200,business,petrol,gear_stick,0.1,4.535977011494253,113.3599217871428,8.000574712643678,9.45664739884393,3.3000000000000003,856,45.00574712643678,10.927240779678678,,,,
a11027421p,Nissan Qashqai,standart,petrol,engine_ignition,0.1,4.29603448275862,183.66032168117843,8.048850574712644,7.413793103448276,2.9176470588235297,942,49.03448275862069,14.647257650063066,2017.0,1413000.0,115.0,Механическая
c-6945557y,Smart ForFour,economy,petrol,engine_overheat,0.1,3.948620689655172,191.81050334595224,7.886206896551724,9.203488372093023,3.5588235294117645,919,50.48275862068966,14.57836077035576,2014.0,890000.0,71.0,Механическая
c-6308705d,Hyundai Solaris,economy,petrol,electro_bug,0.0,3.922068965517241,181.0,7.971264367816092,7.32183908045977,4.129411764705883,833,52.39080459770115,14.620720368325388,2020.0,780000.0,100.0,Механическая
P-2109405G,Renault Sandero,standart,petrol,break_bug,0.1,5.302126436781609,109.95985805577332,8.036206896551723,7.482758620689655,3.144117647058824,778,45.195402298850574,11.089065676732412,2018.0,697000.0,82.0,Механическая
X-2155322c,VW Tiguan,economy,petrol,electro_bug,0.0,4.180057471264368,200.0,7.983908045977012,6.367816091954023,2.994117647058824,765,49.09770114942529,14.532272055701522,,,,
e-4777482n,Kia Rio,economy,petrol,another_bug,0.1,4.695977011494253,192.64329844609543,8.127586206896552,18.403361344537814,3.594117647058824,908,45.22413793103448,11.046998551561687,2020.0,944900.0,100.0,Механическая
r-1093205B,Renault Kaptur,standart,petrol,another_bug,0.1,4.9608045977011495,189.55337755597048,8.081609195402299,16.612068965517242,4.138235294117647,774,44.47701149425287,11.907497042405511,2020.0,1140000.0,114.0,Механическая
l-6384509w,Smart ForTwo,economy,petrol,engine_check,0.1,4.740287356321839,173.4540182847643,8.088505747126437,14.649122807017545,2.9588235294117644,882,44.85057471264368,9.990201830582455,2014.0,890000.0,71.0,Механическая
p60146435a,Smart ForTwo,economy,petrol,engine_check,0.1,4.498505747126437,164.0393938570936,8.125287356321838,16.333333333333332,3.179411764705882,952,45.82183908045977,10.65959824517424,2014.0,890000.0,71.0,Механическая
p-2236312n,VW Tiguan,economy,petrol,gear_stick,0.46,4.3483908045977016,98.64778631813545,7.763793103448276,8.479768786127167,4.526470588235294,928,44.51724137931034,11.170628362395886,,,,
a-2141621o,VW Tiguan,economy,petrol,wheel_shake,0.43,4.49367816091954,137.63487092598444,8.176436781609196,13.858490566037736,3.1558823529411764,891,45.16091954022989,11.032661508394373,,,,
l21588657Q,Smart ForFour,economy,petrol,engine_check,0.1,4.798563218390805,161.0,8.105747126436782,15.2265625,3.494117647058824,910,44.58045977011494,11.02398162578546,2014.0,890000.0,71.0,Механическая
u93240925H,Kia Rio X,economy,petrol,engine_check,0.9,4.620747126436782,163.0,8.054022988505748,14.347107438016527,2.844117647058824,878,45.6551724137931,10.526407844503742,2020.0,944900.0,100.0,Механическая
B22565681K,Nissan Qashqai,standart,petrol,gear_stick,0.53,4.585862068965517,108.27952187526908,7.876436781609195,8.810344827586206,4.011764705882353,893,45.97126436781609,10.755521856946546,2017.0,1413000.0,115.0,Механическая
l-1476769O,Renault Sandero,standart,petrol,engine_overheat,0.1,4.250287356321839,190.0276265442097,7.852873563218392,10.046242774566474,3.2058823529411766,849,50.5632183908046,15.317601911213488,2018.0,697000.0,82.0,Механическая
S-1091522c,VW Tiguan,economy,petrol,engine_ignition,0.1,4.132988505747126,199.35654243879983,7.956896551724138,6.7011494252873565,2.894117647058824,838,49.26436781609196,14.988596644343312,,,,
Y-1061099U,Nissan Qashqai,standart,petrol,another_bug,0.18,4.855977011494253,198.6474893371364,8.147126436781608,13.427350427350428,3.2088235294117644,833,44.09770114942529,9.500635537141395,2017.0,1413000.0,115.0,Механическая
W36422656G,VW Polo,economy,petrol,break_bug,0.1,5.229597701149426,109.9756302091619,8.011494252873563,7.568965517241379,3.985294117647059,930,44.12068965517241,10.409662451491712,,,,
y-1223003V,Renault Kaptur,standart,petrol,gear_stick,0.1,4.510574712643678,110.13577343511992,7.846551724137931,9.85632183908046,4.135294117647058,887,44.48850574712644,9.690432982891968,2020.0,1140000.0,114.0,Механическая
R53335131O,Renault Sandero,standart,petrol,engine_ignition,0.1,4.033448275862069,192.1244997706098,8.039655172413793,7.270114942528735,2.855882352941176,863,52.44252873563219,16.240768883133413,2018.0,697000.0,82.0,Механическая
B-1031686U,Smart ForFour,economy,petrol,engine_ignition,0.1,4.006436781609195,199.12410835082224,8.047701149425286,7.706896551724138,2.8323529411764703,932,48.41379310344828,15.193588337508134,2014.0,890000.0,71.0,Механическая
q49298313H,Renault Kaptur,standart,petrol,gear_stick,0.1,4.343965517241379,92.0,7.748275862068966,8.508670520231213,3.514705882352941,875,44.62643678160919,9.814086369923954,2020.0,1140000.0,114.0,Механическая
Y-1143965Q,Audi A3,premium,petrol,engine_check,0.26,4.6737356321839085,167.814840514448,8.067241379310346,13.512605042016808,2.6205882352941177,919,44.80459770114943,10.22276625171583,2016.0,1645000.0,150.0,Робот с одним сцеплением
