car_id,model,year,mod,price,engine,power,box,trans,body
u-1813398B,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
o-9110587W,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
U10311712e,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
m-1088453g,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
f-7120148O,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
f43525913Z,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
V-1004656F,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
N-1585083b,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
t15843955M,Smart Coupe,,,,,,,,
N-3512121s,volkswagen Polo VI,,,,,,,,
E-2184088G,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
h15062276x,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
s90558240D,Fiat 500,2015,1.4 6MT Lounge,990000,Бензин,100,Механическая,Передний,Хэтчбек
L-1816115Y,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
i40584522k,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
A-1680490U,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
u12261336F,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
q-1248463u,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
m52656713y,Audi A3,2016,35 1.4 7AMТ Premium,1645000,Бензин,150,Робот с одним сцеплением,Передний,Седан
L-6228218t,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
k40909397b,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
A-1721538a,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
p14707024B,Smart Coupe,,,,,,,,
u-1058332x,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
w13176062d,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
B13169162p,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
f17933532Q,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
P-1313124Y,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
F14063148j,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
J79491457w,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
o73706221L,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
Q13493762f,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
I12233871v,volkswagen Polo VI,,,,,,,,
A19937465q,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
i12150044m,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
E-1571710h,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
R61678217L,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
k-1178981C,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
M77185218x,Smart Coupe,,,,,,,,
k11391896M,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
l-3474389b,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
x-1367493b,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
N28690532T,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
M20461177C,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
v-1950459j,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
P-1366157f,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
k-2198355u,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
r-2272437U,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
H-1610911B,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
o-4950899p,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
q-4569496u,volkswagen Polo VI,,,,,,,,
B14927437i,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
E13226619z,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
g-1495042h,Smart Coupe,,,,,,,,
a-1279143n,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
n84700288Y,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
P94483357J,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
e-1100534R,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
p-1097843f,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
k28316812g,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
T77801635B,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
z-3757964J,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
n83325059s,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
n-5592412g,volkswagen Polo VI,,,,,,,,
X20156241e,Mercedes-Benz GLC,2019,2.0 9AT Premium,4690000,Бензин,197,Классический автомат,Полный,Внедорожник
v-3839326y,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
d21849459k,BMW 320i,,,,,,,,
V11493739H,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
e-1713473l,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
o-1428006H,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
P-1019884q,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
a-1405894q,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
d-7666372x,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
Z-1984492i,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
r10507876y,Audi A3,2016,35 1.4 7AMТ Premium,1645000,Бензин,150,Робот с одним сцеплением,Передний,Седан
N12915117c,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
s48916749r,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
x-8009442a,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
V-9605877z,Mercedes-Benz E200,,,,,,,,
J12356869N,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
A14283545z,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
q11931054T,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
a18429533v,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
Z13225783s,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
r-5143581F,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
I38773245A,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
Z34825463y,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
Z22393693I,Smart Coupe,,,,,,,,
Z-2191916Z,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
v-9686944h,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
Y74309277t,volkswagen Polo VI,,,,,,,,
O-2071605g,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
N-5150907H,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
L-2259780s,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
O25177740V,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
h64057348f,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
i-3471993K,Smart Coupe,,,,,,,,
o30401798v,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
s11758995J,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
m13716525T,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
I22962781q,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
i-2002618e,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
S13436513x,Mercedes-Benz E200,,,,,,,,
a11027421p,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
c-6945557y,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
c-6308705d,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
P-2109405G,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
X-2155322c,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
e-4777482n,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
r-1093205B,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
l-6384509w,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
p60146435a,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
p-2236312n,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
a-2141621o,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
l21588657Q,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
u93240925H,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
B22565681K,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
l-1476769O,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
S-1091522c,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
Y-1061099U,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
W36422656G,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
y-1223003V,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
R53335131O,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
