car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,min_rating,mean_rating,total_distance,max_speed,total_rides,driver_age_mean,driver_rating_mean,driver_accident_mean,fix_count,avg_destroy_degree,total_work_duration,unique_work_types,feature_min_max_diff,feature_corner,feature_mean,feature_shift,feature_start,feature_nans,feature_quant
x38201050e,Skoda Rapid,economy,petrol,2.88,2017,133468,2017,37.5,electro_bug,0.0,4.1593103448275865,14577787.871262899,200.0,174,36.339080459770116,7.9816091954022985,6.885057471264368,34,3.4911764705882353,772,5,52.546,-0.12438343979502256,-7.208724137931035,706369,-3.924,0,4.918
L86038163R,Renault Sandero,standart,petrol,3.44,2011,7591,2019,56.05,engine_ignition,0.1,3.870804597701149,18032902.192238975,196.4958499417272,174,33.71264367816092,7.969540229885058,7.747126436781609,34,2.320588235294118,932,3,15.299,-0.09985481768672488,-3.9997183908045977,165771,-0.0,0,0.0
H-1751594v,VW Polo,economy,petrol,6.82,2012,23850,2019,42.49,engine_overheat,0.1,4.226436781609196,13875210.128847208,193.3827778841521,174,33.81609195402299,7.867816091954023,8.85632183908046,34,3.138235294117647,856,4,35.704,0.05981018737892375,-9.641258620689655,97863,0.966,0,-0.40525
r-2079936x,Smart Coupe,economy,petrol,5.72,2014,64854,2018,33.37,electro_bug,0.0,4.219770114942529,12748382.238387693,184.51722640845043,174,35.304597701149426,7.962643678160919,6.948275862068965,34,3.761764705882353,922,4,9.079,0.2118163554702879,-0.04990804597701149,609436,-0.0,0,0.03575
K-2275807Z,Kia Rio X-line,economy,petrol,4.64,2015,84079,2019,30.55,wheel_shake,0.1,4.552931034482759,11771371.685611796,119.0,174,34.50574712643678,8.072988505747126,13.39795918367347,34,3.8794117647058823,834,4,40.643,0.025700333623282896,9.9975,143661,10.567,0,15.7735
N29840074e,Smart ForTwo,economy,petrol,4.52,2015,79976,2020,24.73,engine_overheat,0.1,4.155747126436782,9771410.480406675,180.71017072733892,174,31.137931034482758,7.887931034482759,9.335260115606937,34,4.429411764705883,1006,4,44.649,0.036097209039641844,29.260212643678162,195167,29.509,0,35.4535
U-2283333k,Kia Rio X,economy,petrol,4.38,2014,63346,2017,31.72,wheel_shake,0.1,4.49896551724138,11482022.796724658,135.59811440394918,174,35.367816091954026,8.174137931034483,16.727272727272727,34,3.4058823529411764,878,4,56.622,-0.10647879129446461,0.6852126436781609,289463,8.007,0,7.4495
f21333384S,Hyundai Solaris,economy,petrol,3.48,2011,6054,2020,24.32,gear_stick,0.1,4.320574712643678,14972827.747273019,97.71237308114851,174,34.632183908045974,7.867816091954023,9.248554913294798,34,5.094117647058823,919,4,35.006,-0.009712386227872107,-5.5407586206896555,449494,-18.955,0,3.04775
p-1229769J,Renault Sandero,standart,petrol,5.56,2015,75476,2014,35.29,engine_overheat,0.1,4.11264367816092,23240741.139854353,196.47572208586325,174,33.45402298850575,7.895977011494254,9.10344827586207,34,3.988235294117647,841,3,15.64,0.04134367783184119,-4.179879310344828,579392,-0.0,0,-0.001
r-5540835r,Mercedes-Benz GLC,business,petrol,5.06,2013,39361,2018,37.39,electro_bug,0.0,4.6048850574712645,8149360.5484047895,179.5112504090691,174,35.9080459770115,8.421264367816091,8.948275862068966,34,3.426470588235294,850,5,42.236000000000004,0.027089036114311463,12.30566091954023,612302,1.394,0,19.1515
R-2878244Q,Renault Kaptur,standart,petrol,6.04,2013,51617,2016,32.93,break_bug,0.1,5.5456321839080465,11944310.724682456,113.62960634747466,174,34.60919540229885,7.994252873563219,7.011494252873563,34,4.232352941176471,954,4,29.012999999999998,-0.3260767920911648,-7.102494252873564,247127,-24.372,0,1.633
a51887682f,Smart Coupe,economy,petrol,3.98,2013,46432,2014,43.03,engine_check,0.14,4.595172413793104,12466550.8140493,152.0,174,34.42528735632184,8.114367816091955,17.45378151260504,34,2.9588235294117644,937,3,97.127,0.22984783565873548,66.4151264367816,376623,1.616,0,88.564
Y74292605C,Nissan Qashqai,standart,petrol,3.94,2012,25323,2020,29.47,engine_fuel,0.1,3.8506896551724137,14997274.589883752,164.95609357031844,174,33.810344827586206,8.091379310344829,15.7,34,4.011764705882353,943,4,68.881,-0.1612939075346684,16.00033908045977,345654,2.969,0,29.97375
K-4627145s,Nissan Qashqai,standart,petrol,5.2,2014,68143,2019,38.45,break_bug,0.1,5.2971839080459775,10294834.253622003,106.70537105205702,174,32.97126436781609,8.071264367816093,7.606936416184971,34,3.067647058823529,846,3,29.023,0.09008440803133898,-4.188885057471264,144697,3.626,0,3.627
K-9436185H,Hyundai Solaris,economy,petrol,6.6,2013,42185,2021,28.84,engine_fuel,0.1,4.243563218390805,11994437.673166715,171.04888594122642,174,34.12643678160919,8.01494252873563,15.035087719298245,34,3.335294117647059,938,4,51.376999999999995,-0.025330214074885525,10.208879310344829,146253,0.192,0,21.30175
h90156916h,BMW 320i,business,petrol,3.86,2015,84170,2020,38.93,gear_stick,0.1,4.55919540229885,13940522.054941434,105.53150664199352,174,32.60919540229885,7.87183908045977,9.132183908045977,34,3.761764705882353,1021,4,129.82,0.0730912690665584,-17.478454022988508,480834,3.278,0,22.57625
a-1946557R,Kia Rio X,economy,petrol,5.66,2011,923,2020,73.47,another_bug,0.1,4.536896551724138,20992485.741176706,198.0,174,33.41379310344828,8.156896551724138,14.697478991596638,34,4.314705882352941,932,5,6.001,-0.076502630709326,0.1964597701149425,366946,-0.0,0,0.002
W-3891859t,Renault Kaptur,standart,petrol,4.1,2015,90704,2016,65.92,engine_ignition,0.1,4.049655172413793,9786356.4275382,198.98301107763345,174,33.47126436781609,8.017816091954023,7.735632183908046,34,3.335294117647059,932,3,54.376,0.051743056481960294,17.870114942528737,314864,-2.598,0,32.087999999999994
E-7802767l,Nissan Qashqai,standart,petrol,4.44,2012,19458,2018,40.15,engine_fuel,0.1,4.205747126436782,16174523.78206663,169.4199129648544,174,34.775862068965516,8.151724137931035,17.0546875,34,3.664705882352941,863,4,56.598,-0.15269241454377805,23.623632183908043,63600,-0.7,0,41.13
M-2277769E,VW Tiguan,economy,petrol,5.72,2016,98911,2019,26.11,gear_stick,0.42,4.629827586206897,11954948.48251832,104.67477656370316,174,35.50574712643678,7.80632183908046,9.166666666666666,34,3.711764705882353,894,3,83.97800000000001,-0.022108727823515088,-21.825557471264368,170807,-8.844,0,3.3594999999999997
u19642552o,Audi A4,premium,petrol,4.32,2015,77423,2019,67.52,engine_check,0.1,4.324942528735632,11074594.568336122,149.0,174,35.172413793103445,8.093103448275862,17.66412213740458,34,2.7058823529411766,959,4,9.600000000000001,-0.039739713265284006,-1.8047471264367816,661388,-0.0,0,0.002
x98858599X,Nissan Qashqai,standart,petrol,4.56,2014,64370,2017,93.97,another_bug,0.1,4.7251149425287355,10948221.708741995,197.5641653658513,174,33.293103448275865,8.151724137931035,17.765765765765767,34,4.041176470588235,805,2,58.94,-0.03862651239347412,-9.033522988505748,709805,-8.915,0,2.75
b53350458l,VW Polo,economy,petrol,4.44,2014,57457,2021,37.71,engine_fuel,0.1,4.028563218390805,18570190.31063604,175.0562009915697,174,34.172413793103445,8.151724137931035,13.692913385826772,34,4.029411764705882,847,3,13.6,-0.10807698272715577,-3.165528735632184,394403,-0.0,0,0.0
U13465352s,Renault Sandero,standart,petrol,2.02,2012,26461,2015,33.31,gear_stick,0.57,4.370287356321839,12577147.60278416,118.94377653421012,174,33.689655172413794,7.80977011494253,8.809248554913294,34,3.7441176470588236,743,3,28.008999999999997,0.052632610511698236,-3.8694137931034485,292464,3.426,0,3.421
m22143297y,Kia Rio X-line,economy,petrol,4.94,2013,42874,2018,62.29,engine_ignition,0.1,4.184540229885058,16395982.789337838,185.0,174,35.35632183908046,7.932758620689655,6.988505747126437,34,2.7411764705882353,895,4,59.306,-0.1548924116979872,28.1097816091954,549761,-0.335,0,43.755
J20243122o,Kia Rio X,economy,petrol,4.44,2011,629,2016,33.05,electro_bug,0.0,4.282988505747126,12028849.959891059,182.7014425645529,174,33.55172413793103,7.994827586206896,7.402298850574713,34,3.2088235294117644,796,4,57.132,0.0579112162647763,11.43369540229885,136763,4.163,0,22.368000000000002
l-9821804Q,Smart ForTwo,economy,petrol,5.0,2017,125297,2015,42.11,gear_stick,0.1,4.5552298850574715,12484085.259307908,93.55538893617464,174,33.666666666666664,7.795402298850576,9.258620689655173,34,3.538235294117647,930,3,65.67699999999999,-0.0445178877879754,-2.6537241379310346,531126,2.026,0,11.5695
s73940471Q,Kia Rio X-line,economy,petrol,5.2,2013,43599,2020,33.04,gear_stick,0.1,4.522068965517241,13647864.692879623,107.35775420954428,174,34.58045977011494,7.8229885057471265,9.046511627906977,34,3.7794117647058822,903,3,29.023,0.0953495589521798,-2.999931034482758,635524,3.922,0,4.929
t-2297441l,Kia Sportage,standart,petrol,6.64,2012,20284,2021,62.97,engine_check,0.1,4.83948275862069,8731172.273526499,149.0,174,35.367816091954026,8.043678160919539,15.24031007751938,34,2.8323529411764703,935,4,62.831999999999994,0.019869045760907443,16.840522988505747,639593,-0.282,0,25.000500000000002
q12145655O,Skoda Rapid,economy,petrol,4.18,2017,117974,2015,29.75,engine_overheat,0.1,4.170804597701149,14997972.222882453,180.14505356917232,174,33.51724137931034,7.807471264367816,9.14367816091954,34,3.4529411764705884,851,4,60.681,0.09296486966521059,3.9676436781609197,599530,17.936,0,14.588249999999999
b-2599382m,Renault Kaptur,standart,petrol,4.94,2013,44849,2019,51.26,engine_ignition,0.1,3.8916091954022987,16773303.321524058,181.40247284804457,174,33.867816091954026,7.985057471264368,7.477011494252873,34,3.35,1003,4,61.63,0.03774771162803718,-7.802637931034483,384810,-2.085,0,6.9375
v-1299369C,Kia Rio X,economy,petrol,5.54,2015,78475,2019,48.2,engine_check,0.24,4.6306896551724135,7674366.859492894,169.86352564764502,174,34.44827586206897,8.094252873563219,18.45528455284553,34,3.173529411764706,976,4,17.699,-0.15126180852127466,-2.85033908045977,666707,0.0,0,0.0
B43377576R,Kia Sportage,standart,petrol,4.48,2011,23,2017,43.86,engine_fuel,0.1,4.202298850574713,16641442.566463742,164.91483828134815,174,33.1551724137931,8.092528735632184,16.683760683760685,34,3.994117647058824,907,3,38.607,-0.04587259091886536,16.35367816091954,27764,-0.296,0,26.24825
j18433975f,Volkswagen ID.4 ,premium,electro,4.82,2015,84397,2021,63.47,engine_overheat,0.1,4.225402298850575,13302929.233657874,193.3942694827751,174,33.706896551724135,9.035632183908046,14.853801169590643,34,3.711764705882353,873,4,50.284000000000006,0.05838010105869278,-1.9605919540229884,505227,13.246,0,7.63025
r12315595Q,Smart ForFour,economy,petrol,4.7,2017,107700,2016,41.08,electro_bug,0.0,4.170977011494253,14615224.528613728,200.0,174,35.224137931034484,7.9528735632183905,7.5606936416184976,34,3.4794117647058824,770,3,10.085,0.06226087113009692,-0.12267241379310344,614945,-0.0,0,0.03975
z55650126E,BMW 320i,business,petrol,3.78,2013,45701,2016,33.7,engine_fuel,0.1,4.200977011494253,16160927.083169544,174.0818319092088,174,33.46551724137931,8.121264367816092,15.991150442477876,34,3.7205882352941178,935,4,48.285,0.25250003436311075,16.149885057471263,737507,-1.163,0,23.27275
f76040339F,VW Tiguan,economy,petrol,4.44,2015,89417,2020,56.06,another_bug,0.88,4.912988505747126,9648607.685330229,167.0,174,35.52873563218391,8.141379310344828,17.311475409836067,34,4.626470588235295,1012,3,48.111,-0.018417629448605588,-10.889637931034484,452388,-1.494,0,-4.00325
P-1722143i,Hyundai Solaris,economy,petrol,5.6,2015,86417,2021,50.29,engine_check,0.1,4.441609195402299,11510883.8586591,158.06779621418306,174,33.98850574712644,8.011494252873563,18.8130081300813,34,2.3529411764705883,910,3,9.001,-0.1989457993460112,-1.7815862068965516,213347,0.0,0,-0.0
i-1260000J,VW Polo VI,economy,petrol,4.78,2011,1107,2018,27.36,engine_overheat,0.1,4.102758620689655,12444726.630268881,183.62337606963183,174,32.798850574712645,7.841379310344828,8.734104046242775,34,3.7441176470588236,1095,4,46.819,-0.1183469799908166,25.261189655172416,481746,19.541,0,39.24525
j19148530u,Kia Rio X,economy,petrol,2.76,2014,63628,2014,55.47,engine_ignition,0.1,4.351666666666667,16042940.095705835,184.08013765147237,174,34.32183908045977,8.008620689655173,7.471264367816092,34,2.6999999999999997,928,4,15.129,0.03188511025419548,-3.912867816091954,506147,0.0,0,0.0
f22138231E,Nissan Qashqai,standart,petrol,2.34,2014,55624,2016,65.36,engine_check,0.1,4.570344827586207,5446858.811111354,174.61503718996806,174,32.827586206896555,8.072413793103447,19.03361344537815,34,2.673529411764706,770,4,57.581,0.080518497574606,13.791367816091952,450399,-0.444,0,27.1905
V83870783w,Kia Rio X-line,economy,petrol,3.64,2011,3479,2019,40.1,engine_overheat,0.1,4.1336781609195405,11961101.910832666,184.0,174,33.10919540229885,7.827586206896552,8.947976878612717,34,4.305882352941176,1037,4,73.355,0.005900477341437883,30.27598275862069,309815,42.085,0,51.40625
O-8288025e,Smart ForTwo,economy,petrol,6.36,2017,121140,2015,29.65,engine_fuel,0.1,4.126896551724138,17531525.572808784,181.87751459414392,174,34.68390804597701,8.050574712643678,15.862903225806452,34,3.7323529411764707,827,4,41.791,-0.002510989670847981,11.652396551724138,205592,-0.591,0,16.225749999999998
p-1854885f,Kia Rio,economy,petrol,4.62,2015,84946,2021,37.51,engine_fuel,0.1,3.9763793103448277,7545671.4094401775,176.0932429414717,174,34.55172413793103,8.03735632183908,15.94308943089431,34,3.95,782,4,75.169,0.09092421893294163,27.271045977011497,580732,-1.762,0,46.7745
J-7902945N,Smart ForTwo,economy,petrol,4.3,2015,81576,2016,44.26,engine_overheat,0.1,4.013908045977011,4964388.70054199,189.2274450264503,174,33.64942528735632,7.785632183908047,9.333333333333334,34,3.8088235294117645,877,4,15.64,-0.05237666644495675,-4.179879310344828,134151,0.0,0,-0.00025
G12472145Q,Kia Sportage,standart,petrol,4.74,2013,48833,2018,27.84,engine_fuel,0.1,4.179252873563219,13056791.392229203,162.39597353902568,174,34.13793103448276,8.136206896551725,16.5,34,3.552941176470588,853,5,37.965,-0.2027068234923012,-6.861017241379311,89708,-1.701,0,-2.2962499999999997
k11261165S,Kia Sportage,standart,petrol,2.68,2014,70876,2016,29.1,electro_bug,0.0,4.041551724137931,21905951.949521318,183.63738514346105,174,33.51149425287356,7.994252873563219,7.482758620689655,34,4.002941176470588,887,3,8.081,-0.08905814258172225,-0.095,516858,0.0,0,0.03875
l-1737033R,Renault Kaptur,standart,petrol,3.96,2014,59806,2017,49.89,engine_check,0.1,4.424942528735633,15962349.806969635,159.0,174,35.1551724137931,8.098275862068965,19.17391304347826,34,3.2676470588235293,999,3,45.625,0.026260348796144858,-3.4408390804597704,527713,13.114,0,8.8735
m17424608q,Smart Coupe,economy,petrol,4.06,2017,129096,2020,38.74,engine_fuel,0.1,3.9816091954022985,15894130.172894359,157.95301624318893,174,35.36206896551724,8.1,14.991735537190083,34,4.017647058823529,934,4,54.879999999999995,0.04310972907725377,17.203971264367816,547669,-2.804,0,28.667749999999998
W10552458N,Renault Sandero,standart,petrol,2.54,2013,48574,2021,86.61,another_bug,0.1,5.007183908045977,15212433.754065815,184.0,174,33.01149425287356,8.109770114942528,15.991869918699187,34,3.591176470588235,974,5,47.04,-0.05280987390480495,-8.973695402298851,317170,-2.35,0,-2.4835000000000003
L-1525462q,Kia Rio X-line,economy,petrol,4.28,2013,43096,2017,33.73,electro_bug,0.0,4.396264367816093,12305076.415309321,200.0,174,34.36206896551724,8.010919540229885,7.517241379310345,34,3.238235294117647,885,3,51.639,0.08831480516738155,2.6189597701149427,153943,3.949,0,8.398249999999999
z17317811F,Skoda Rapid,economy,petrol,4.02,2015,82696,2018,37.31,break_bug,0.1,5.334540229885057,8937103.9810476,106.5801126244114,174,35.206896551724135,7.955172413793104,7.304597701149425,34,3.394117647058824,897,4,9.201,-0.09466729495568259,-2.459109195402299,733878,-0.0,0,-0.0
g17604731B,Kia Rio X-line,economy,petrol,4.92,2013,45440,2014,31.69,wheel_shake,0.1,4.530747126436782,9609943.009873515,132.9299067340083,174,33.07471264367816,8.056896551724138,18.48695652173913,34,4.088235294117647,947,5,24.37,0.056895789659657206,5.196913793103448,461332,0.189,0,8.28125
j-9417716z,Kia Sportage,standart,petrol,5.28,2015,75369,2015,27.61,break_bug,0.1,5.252011494252874,14451855.180162733,99.49394208736184,174,34.5919540229885,7.9959770114942526,6.982758620689655,34,4.132352941176471,906,4,70.739,-0.039625296367130115,7.411028735632184,502604,-5.701,0,27.536499999999997
F-8081733V,Renault Sandero,standart,petrol,5.7,2014,72452,2018,24.38,break_bug,0.1,5.33683908045977,9333826.042557975,107.83003676099176,174,33.758620689655174,8.079310344827586,7.683908045977011,34,3.908823529411765,710,4,69.333,-0.07495676214021044,-0.2938103448275862,75601,5.11,0,7.2555
V34635115U,Smart ForTwo,economy,petrol,3.68,2015,82216,2016,75.25,engine_ignition,0.1,4.141494252873564,31197854.66144909,193.9675494908474,174,33.4080459770115,8.068390804597701,7.752873563218391,34,2.7411764705882353,909,4,49.631,-0.05048826089305209,-12.242149425287357,307551,3.887,0,-0.3865
u21716903G,Kia Rio X-line,economy,petrol,3.64,2015,83130,2021,34.74,engine_fuel,0.1,3.699310344827586,19385515.69822887,179.8871180142217,174,33.235632183908045,8.193103448275862,16.294117647058822,34,4.447058823529411,938,4,14.62,0.16604257713641288,-3.6542068965517243,662895,0.0,0,0.001
B44457813K,Hyundai Solaris,economy,petrol,4.5,2015,82687,2016,37.11,electro_bug,0.0,4.3901724137931035,22957925.133278914,200.0,174,34.98850574712644,7.9287356321839075,7.017241379310345,34,3.6029411764705883,816,2,62.507999999999996,-0.06744623587094382,-1.8845344827586206,27994,2.711,0,7.479
Z95207161f,Hyundai Solaris,economy,petrol,3.32,2014,62246,2019,29.22,electro_bug,0.0,4.347931034482758,8298042.289830097,188.50099449424908,174,33.48275862068966,8.013218390804598,7.149425287356322,34,3.5941176470588236,847,4,8.038,0.0652020366240944,-0.12222988505747127,362925,-0.0,0,0.03975
V-1791691i,Renault Kaptur,standart,petrol,4.26,2015,74296,2015,33.63,electro_bug,0.0,4.126781609195402,16726333.0353818,200.0,174,34.14367816091954,8.017241379310345,6.793103448275862,34,3.347058823529412,820,4,59.664,0.06804501091436564,-7.268982758620689,300136,-1.217,0,-0.9417500000000001
T13929401h,VW Tiguan,economy,petrol,3.54,2017,126387,2019,57.59,engine_check,0.1,4.315747126436781,4769280.245251093,165.58108879980185,174,36.235632183908045,8.046551724137931,14.88888888888889,34,2.8294117647058825,906,4,7.9990000000000006,-0.13383606049523963,-1.7377068965517242,281465,-0.0,0,0.001
c10078355B,Renault Kaptur,standart,petrol,2.96,2014,59126,2016,49.56,engine_check,0.1,4.508505747126437,14016671.417687418,153.0,174,33.747126436781606,8.082758620689656,16.258064516129032,34,3.1205882352941177,976,4,37.028,-0.04512207772282352,3.3980287356321837,400459,-2.454,0,10.296249999999999
k53527360z,Hyundai Solaris,economy,petrol,3.68,2013,48231,2017,31.8,break_bug,0.1,5.554540229885058,11798864.335128156,116.59757995739294,174,33.51724137931034,8.079885057471264,7.7011494252873565,34,3.3529411764705883,913,4,29.007,0.14565516748410057,-4.014764367816092,522437,-16.953,0,4.051
